Price	Open	High	Low	Close	Volume
Ticker	HD	HD	HD	HD	HD
Date					
2024-02-07	349.90949014018435	355.03397342219927	349.1676506472104	354.0188293457031	3272200
2024-02-08	354.184684898658	356.9079895815657	353.00362206575375	355.0241394042969	2521900
2024-02-09	355.4243848390492	355.7172005239567	352.17398179675627	354.4678039550781	2389900
2024-02-12	355.5122257187153	359.90463967284296	355.3462769737443	356.71282958984375	3119700
2024-02-13	349.8997067082799	350.8367467044593	345.41944792246534	349.0407409667969	3106500
2024-02-14	348.6307806898347	350.3975047656981	345.5170449344815	349.6654357910156	2998900
2024-02-15	350.31942267198366	352.99393508284294	348.31844593102403	352.4472961425781	2662800
2024-02-16	352.05686389759467	355.28772611244096	350.56344429311275	353.68695068359375	3899100
2024-02-20	346.81523513591594	356.5175916911924	346.08316615913736	353.90167236328125	4830000
2024-02-21	351.96903371248817	356.38095911721405	350.36825821759203	355.4244079589844	3278900
2024-02-22	358.6552527107596	364.04326991494196	358.3721776855143	362.4620056152344	3387500
2024-02-23	363.1842649350557	365.302397487444	361.3980298456276	363.067138671875	3398200
2024-02-26	364.5801290721936	365.9173703337221	361.856824076811	362.7157897949219	2461000
2024-02-27	363.75045482939566	366.8153682747162	361.74944832066893	366.58111572265625	2802900
2024-02-28	366.58111556525307	370.7587882069933	366.0930695566948	368.58209228515625	2282500
2024-02-29	369.73391110773053	372.6524167667791	369.1091979057059	371.5103759765625	4382800
2024-03-01	371.2663632014672	375.8930598411007	370.74903559901475	375.25860595703125	2750400
2024-03-04	373.7456347069661	375.33666949206173	371.0223295853118	371.276123046875	2619000
2024-03-05	371.01258445699415	371.8715502045983	368.0062043403797	369.40203857421875	3011600
2024-03-06	371.68989831019877	372.9565961846805	369.0976191346934	370.6195983886719	2496300
2024-03-07	371.04185169945254	373.42793419790115	368.79322380653963	369.7456970214844	2368500
2024-03-08	368.22372453731765	369.8144462327391	365.37613372745375	366.6035461425781	2162400
2024-03-11	364.8458651757043	366.24021879559626	362.2044713913671	364.80657958984375	2833700
2024-03-12	365.77871719004366	369.10744397368234	365.680518206671	367.77203369140625	2843800
2024-03-13	369.235097461896	375.7943819729557	368.98961498798394	372.1416015625	3761200
2024-03-14	371.169510037817	373.3297678498832	365.4448717850263	368.48883056640625	3877500
2024-03-15	367.3596198268737	371.581936496466	365.80818372590494	366.4857177734375	9234500
2024-03-18	369.68673944239225	370.7766970987338	364.4334390047621	365.18951416015625	3455600
2024-03-19	368.11570388224413	372.60310062040384	366.38749771937734	372.55401611328125	3493800
2024-03-20	372.5638633711838	377.92519234300147	369.431504529601	377.46368408203125	2750400
2024-03-21	381.39140328245	389.6985220033589	381.27357648679674	388.0587158203125	4212200
2024-03-22	387.55791455173556	389.2566640662041	383.0410310194033	383.22760009765625	2910900
2024-03-25	382.06894075304047	382.8151871209172	375.9711642942657	376.5799560546875	2683900
2024-03-26	375.4998025612944	377.3163788013373	372.5441840840685	373.0646057128906	2720200
2024-03-27	373.96802634602625	379.33918435530484	373.8599984694609	378.9169616699219	2536500
2024-03-28	380.13454648715185	380.60585368501734	372.8584419588636	376.6683349609375	4108200
