Price	Open	High	Low	Close	Volume
Ticker	LLY	LLY	LLY	LLY	LLY
Date					
2024-02-07	705.7736567574034	736.1851564425988	702.4354587057637	720.6763916015625	5798000
2024-02-08	723.5972856702318	736.1950561423388	721.0439433134985	730.9095458984375	4636900
2024-02-09	730.73071765706	740.8645888197449	728.8529586353944	735.3604736328125	2833900
2024-02-12	735.9963937470487	735.9963937470487	721.7394681859756	732.4793701171875	2932300
2024-02-13	725.4452395650085	738.1622275735015	725.4452395650085	738.1522827148438	2860300
2024-02-14	742.282645475707	760.4261626734586	741.4665273775692	753.7181396484375	3394300
2024-02-15	752.2153237044955	759.3712248704796	746.4528068132233	754.1859741210938	2507000
2024-02-16	767.3731147634643	790.7018829869149	759.8787996055028	778.3507690429688	5000700
2024-02-20	786.2531459163201	789.6171199319199	749.6276950658089	752.0759887695312	4701100
2024-02-21	734.5794334668193	745.945253407887	729.7623620069079	742.3722534179688	3548700
2024-02-22	759.9584294936353	771.4436744997515	752.6831025601156	765.9896850585938	3167400
2024-02-23	770.3290053102983	773.9617180703023	758.644696525287	765.89013671875	2394800
2024-02-26	767.6417955501099	776.5194719481375	765.472142343306	768.2588500976562	2243800
2024-02-27	751.3196916207671	769.2840721000206	741.9045365520699	761.3717651367188	2716700
2024-02-28	758.634751675921	759.3811945276849	748.0949518809197	754.046630859375	2716300
2024-02-29	749.5082777181846	752.872251772609	740.5012125854638	750.1054077148438	3905400
2024-03-01	765.3726780077379	780.3612483563184	760.5058559329979	778.4105224609375	4240500
2024-03-04	792.6625817513374	796.9820243729793	782.4313094169976	788.5223388671875	3855600
2024-03-05	781.5853946597414	784.7901542894489	765.6314540386254	773.9020385742188	3168700
2024-03-06	780.5701760987694	784.1132889767537	770.3290023162629	776.0716552734375	2518600
2024-03-07	768.1792919450899	789.2289438519288	757.510103895992	776.4597778320312	3977400
2024-03-08	776.300545964083	776.300545964083	751.4191182088239	758.5252685546875	4042900
2024-03-11	748.6424390732491	753.2106355963027	724.1690378366142	730.8870239257812	3968900
2024-03-12	737.4457471931855	752.3845057343048	734.5097265014734	751.369384765625	2701700
2024-03-13	753.4096238127947	757.1617625139916	742.1731930354688	754.2456665039062	2357500
2024-03-14	761.3219649805349	764.3574871227074	745.8457285297244	757.1219482421875	2647500
2024-03-15	751.7973005174794	757.2811767663145	744.1636956965982	750.593017578125	3729300
2024-03-18	758.6646438163658	766.0295102241746	754.6537283737779	759.0427856445312	2521400
2024-03-19	754.8427936567126	770.1796787644988	751.4191068196545	769.1148071289062	2557100
2024-03-20	766.4575007327386	769.4930230159576	753.0514155287565	769.1944580078125	2038000
2024-03-21	770.3290023565881	776.8379619809263	755.2807197283458	766.6067504882812	3013200
2024-03-22	766.3479858580223	773.3147857294589	763.6409156373305	766.955078125	1979700
2024-03-25	767.4427201490508	774.7976846456178	764.5067603211047	769.4730834960938	1806600
2024-03-26	770.5281003239422	774.6385172272052	765.352750977043	771.2247924804688	2099000
2024-03-27	775.0166511446887	781.5355727729036	763.7403715866851	774.4891357421875	2297700
2024-03-28	776.6189947144153	789.9056521391877	772.7573924700878	774.2702026367188	3209400
2024-04-01	772.31954510972	773.81243082836	750.2447489062454	756.9428100585938	2921300
2024-04-02	751.488819328992	761.4413907732225	749.9262583227668	760.336669921875	2596800
2024-04-03	762.058373801295	783.5161133907826	761.7796726690968	772.3095092773438	3044900
2024-04-04	777.8332562385958	784.1631379207802	764.178357209059	764.4371337890625	2354000
2024-04-05	761.8394313065966	782.9787433624817	759.4707752693458	780.4906005859375	2111900
2024-04-08	781.2967724850538	781.4759114791686	769.6820780283751	773.6033935546875	1664200
2024-04-09	773.9517682620761	774.1309072557892	747.0897880735769	753.6484985351562	2464800
2024-04-10	747.7168248658068	761.6305004596633	743.2879183751477	758.3660278320312	1700300
2024-04-11	756.1764670010842	759.709617549498	747.1096286724958	755.9873657226562	1594800
2024-04-12	755.9674548825127	759.8788080588752	746.2338111302006	748.0750732421875	2490000
2024-04-15	756.4650460525799	764.3574273028278	745.9650961469681	747.2091674804688	2358600
2024-04-16	748.1148758990661	749.5679731845153	739.4760512573043	743.1983032226562	2569800
2024-04-17	755.599177264117	768.1692788774617	741.3470887780526	747.2091674804688	3069400
2024-04-18	745.8656226493741	748.6324667818794	740.2424560009619	742.412109375	1717300
2024-04-19	745.6067735081759	746.4527784805949	718.6452930049549	722.8651733398438	3503900
2024-04-22	726.2789036491298	734.3803109910192	721.9793857041394	727.8613891601562	2354100
2024-04-23	737.6846253458219	742.6210620237097	727.9709056632114	742.1533203125	2042000
2024-04-24	749.0703534291055	749.0703534291055	725.3334340342407	728.727294921875	2133400
2024-04-25	721.5613951181642	724.5372041180336	714.8931604210412	721.4320068359375	2608800
2024-04-26	720.0486087261407	733.9523824152096	717.5803904832054	730.0310668945312	2009200
2024-04-29	732.260417290203	737.0675261311515	726.1495240674604	733.7035522460938	2665600
2024-04-30	771.32428047511	791.7270517650968	764.0190663680618	777.3953247070312	7437100
2024-05-01	771.0854270261202	778.8981712314624	764.6062933630525	773.0659790039062	2802100
2024-05-02	773.6531811850529	773.6531811850529	750.7124564233453	752.3247680664062	3205600
2024-05-03	739.4760750681711	741.4665894021366	726.8761460622675	731.484130859375	4595100
2024-05-06	734.539523434447	763.35222844104	732.5092208321043	763.043701171875	3398300
2024-05-07	765.2532506540439	775.3949234916812	758.4954156954539	774.0811767578125	2879400
2024-05-08	775.4048097412336	777.6441382954487	768.5375719557126	771.3242797851562	2089800
2024-05-09	773.3147270307312	780.2815263733504	765.5517341980894	767.8905639648438	2522100
2024-05-10	770.3489716946686	773.7328096144245	756.3954467773438	756.3954467773438	2082300
2024-05-13	759.8788023222197	759.9285530285089	746.9703467831956	754.1063232421875	1848900
2024-05-14	747.9556416524154	760.8740594827151	747.9556416524154	760.3565063476562	1956200
2024-05-15	761.8220534495348	785.2603794930004	760.7752035785584	784.6223754882812	3038300
2024-05-16	782.3193763318174	784.0839425894477	767.793757028041	768.770751953125	2299700
2024-05-17	770.5354462119376	772.5093947752052	764.7630461963449	767.6542358398438	1670300
2024-05-20	764.563695367688	781.940588295301	763.7860423976421	780.7940673828125	2188800
2024-05-21	790.0458112367347	814.1222023227242	788.9790636645515	800.72314453125	4334500
2024-05-22	798.559773762993	802.427958309083	792.8272909925346	800.4639282226562	1767500
2024-05-23	807.5323262853565	818.1099882023944	799.7161841560522	805.987060546875	3025800
2024-05-24	805.5384856813471	807.652022384752	801.7002387711908	804.97021484375	1774600
2024-05-28	806.5354063749577	806.5354063749577	785.8486206119412	805.3988647460938	2483500
2024-05-29	800.5536963147412	813.1252659083502	799.6464953628089	809.0577392578125	2380000
2024-05-30	810.3138004162751	817.4918776714634	803.654158444554	812.576904296875	1986300
2024-05-31	816.3055339758929	823.6929936705782	808.6289796647186	817.8408813476562	4472100
2024-06-03	821.3202426804753	835.7262333416779	816.0064633341175	828.7276000976562	2537200
2024-06-04	831.4592054705045	832.9246978840359	822.7956772625088	830.0535278320312	1748300
2024-06-05	827.9599237694439	835.8956957392224	815.1291367624476	829.22607421875	2169000
2024-06-06	832.3365655507519	844.3896996175059	829.3457049695324	834.7391967773438	2109000
2024-06-07	835.2077906179445	854.1997430033484	834.4600754779742	847.4005126953125	2468800
2024-06-10	851.3783597096887	868.9746139289413	846.8023770630273	862.3648071289062	3444500
2024-06-11	879.4526009112592	879.4526009112592	849.6336867753281	863.1823120117188	4109100
2024-06-12	869.3434695935767	869.3434695935767	851.2487388626946	864.6577758789062	2594600
2024-06-13	866.3825537682044	882.363687182717	858.8754644936779	880.6389770507812	2243400
2024-06-14	879.6420494170885	881.9150718865711	873.3313163604024	875.7738647460938	2023300
2024-06-17	875.32518887581	889.4819410024141	874.1886472613854	882.3138427734375	2532200
2024-06-18	884.2977670811789	892.1437863698696	881.306906538627	888.7442016601562	2437000
2024-06-20	890.2795478938499	902.6916321479918	867.4792243627589	883.2908935546875	3360000
2024-06-21	882.9618625885582	889.2526371140048	877.1197293346567	881.1873168945312	3448700
2024-06-24	887.2687065994261	900.8273114751752	880.2501754685127	887.3983154296875	2878200
2024-06-25	889.0532766161095	906.6494700634057	888.7840796889305	901.8541259765625	2839800
2024-06-26	901.2459861830808	903.5888026260614	895.1047792455761	898.5143432617188	2232100
2024-06-27	900.7774669556769	906.7990444700099	896.9790155287757	906.2706298828125	1948100
2024-06-28	908.5336920926871	912.750785927989	902.6217651367188	902.6217651367188	3375400
2024-07-01	908.9923567336931	914.0369392570551	901.5550613533337	911.5844116210938	2546100
2024-07-02	899.9599398003041	909.2216161556462	875.82367301835	903.94775390625	4584600
2024-07-03	908.2246776812214	915.701829253789	881.3069320199777	895.3639526367188	3078400
2024-07-05	895.692908653879	913.6680091243511	894.1676014695033	911.7837524414062	2880900
2024-07-08	915.0937188527098	925.7810318206715	909.2216477736928	915.203369140625	2364600
2024-07-09	926.2196777911992	932.151563547252	917.9749133606059	929.6591796875	2416000
2024-07-10	933.7168103640681	942.8090220351262	930.1576788248581	936.9170532226562	2683300
