Price	Open	High	Low	Close	Volume
Ticker	MSFT	MSFT	MSFT	MSFT	MSFT
Date					
2024-02-07	404.41582217019675	411.22489000694316	404.37611058446277	410.97674560546875	22340500
2024-02-08	410.97676368228065	412.47556562625147	409.4680565597391	411.03631591796875	21225300
2024-02-09	412.16784815401843	417.6965126525744	412.0090321031855	417.4284973144531	22032800
2024-02-12	417.43844472102916	417.61710142417604	411.6715711268413	412.17779541015625	21202900
2024-02-13	401.93437624738726	407.0263041880398	400.3958930819754	403.30413818359375	27824900
2024-02-14	405.7901598689575	407.55026012610176	402.309714028661	407.20220947265625	20401200
2024-02-15	405.8597944956463	406.844253795532	402.0312978280853	404.2886047363281	21825500
2024-02-16	405.68078706857665	406.00896040801706	401.1860504791686	401.8025817871094	22281100
2024-02-20	400.98717110317455	402.23018760951766	395.78640946276784	400.5397033691406	24307900
2024-02-21	397.9343251478532	400.0424761785828	395.0007942050233	399.9330749511719	18631100
2024-02-22	407.89832401951116	410.52355890092315	406.2873796052456	409.35015869140625	27009900
2024-02-23	413.34772439674856	413.53663497455545	406.68514420153736	408.0474853515625	16295900
2024-02-26	409.161235720491	409.8573370805174	405.0841356412257	405.2631530761719	16193500
2024-02-27	405.7105907380705	406.03876405525716	401.5937362867828	405.2034606933594	14835800
2024-02-28	405.8995296806421	407.01326749108915	403.0555227966133	405.4421081542969	13183100
2024-02-29	406.35700528147635	411.8859399826613	403.65220029227874	411.3290710449219	31947300
2024-03-01	408.97227149463464	413.54657789991296	408.58446615968444	413.17864990234375	17800300
2024-03-04	411.1301558754575	415.0183147511929	410.01641805524184	412.6018981933594	17596000
2024-03-05	411.647262039844	411.9356503526025	398.4017018502844	400.40045166015625	26919200
2024-03-06	400.7186858780962	402.89645320005997	396.16428680367864	399.8435974121094	22344100
2024-03-07	403.8510703441805	407.49062617540716	399.9927424024294	406.8542175292969	18718500
2024-03-08	405.6807696131603	408.12704774835913	402.07104511712214	403.95050048828125	17971700
2024-03-11	401.5042763827422	403.4135326992779	399.01824342583916	402.260009765625	16120800
2024-03-12	405.3426614260634	413.2482576798519	404.5173119089149	412.9598693847656	22457000
2024-03-13	415.76415382654346	415.8436935276916	409.15131229350845	412.7809143066406	17115900
2024-03-14	417.89217194553146	425.42984060788893	415.6547423607053	422.8443603515625	34157300
2024-03-15	416.9474972557258	420.23900234731536	410.48381179475484	414.0935363769531	45049800
2024-03-18	411.93563927933707	418.3794472894522	411.4682638941532	414.9884948730469	20106000
2024-03-19	415.4956176064084	419.31419066533897	413.2283569229008	419.0556335449219	19837900
2024-03-20	419.6423437252515	423.58021124975613	418.309833763603	422.85430908203125	17860100
2024-03-21	427.4286129816859	428.41310268703427	424.7735467284592	426.97119140625	21296200
2024-03-22	427.29935454529834	427.45843394827926	423.689629855147	426.3446960449219	17636500
2024-03-25	422.8642362176382	425.0221260957636	419.2545116444842	420.4975280761719	18060500
2024-03-26	423.2321484171748	423.61003025382604	418.9959692122293	419.2942810058594	16725600
2024-03-27	422.0687243304564	422.0786781731288	416.6690681514724	419.0755310058594	16705000
2024-03-28	418.6081562838116	419.5130759031094	416.7784397069203	418.3695068359375	21871200
2024-04-01	421.581436276879	425.49942622936265	419.8610907281335	422.1979675292969	16316000
2024-04-02	417.76289325444293	420.02023052369515	415.5055863322716	419.0854797363281	17912000
2024-04-03	417.3850345151922	420.8953116547113	416.7485955445773	418.10101318359375	16502300
2024-04-04	422.61561166210583	426.2750749166042	415.2370834893159	415.54534912109375	19370900
2024-04-05	417.6634738959058	424.1271593253038	415.9829132564958	423.1426696777344	16544300
2024-04-08	422.7946415969465	424.89283872354207	420.9350635621418	422.2178649902344	14272400
2024-04-09	424.05754724607453	425.35027220569395	419.26446856697675	423.8984375	12512300
2024-04-10	419.8312648998415	421.6609813438137	417.3551860167775	420.8952941894531	16216600
2024-04-11	423.4409875256396	426.97114184178974	420.00029639849294	425.5391845703125	17966400
2024-04-12	421.6808592743854	422.8045509232135	417.4247724570256	419.5428771972656	19232100
2024-04-15	424.21665700659	424.43542911406485	411.12022243295877	411.3290710449219	20273500
2024-04-16	412.2538399328981	416.0624286957439	411.4185365831452	412.2637634277344	16765600
2024-04-17	414.91887160320215	416.53976983372166	408.0375195051445	409.5390930175781	15855500
2024-04-18	408.3358973088282	409.58886765231586	401.6932244138945	402.01141357421875	21029900
2024-04-19	401.77273939113434	403.21465058171344	395.54770342907875	396.8901672363281	30276500
2024-04-22	397.84479074255864	400.5993345281771	393.5389952527112	398.7198791503906	20286900
2024-04-23	401.98155601580095	405.9194538806366	400.8081557996997	405.29296875	15734500
2024-04-24	407.2718036897452	410.1655492881334	404.50733664255137	406.77459716796875	15065300
2024-04-25	391.8285886184499	397.65586510602816	385.86211007876	396.81060791015625	40586500
2024-04-26	409.8672802562405	410.6926298157454	403.49308834069507	404.0499572753906	29694700
2024-04-29	402.98589422156016	404.04992348343285	396.95975348095465	400.0026550292969	19582100
2024-04-30	399.24691335771746	399.91318350003166	386.99576679782797	387.15484619140625	28781400
2024-05-01	390.41655127862543	399.4756712970289	388.12941306101305	392.7335510253906	23562500
2024-05-02	395.43832249311964	397.6956293365983	392.4451293093816	395.6173095703125	17709400
2024-05-03	400.03249681413615	404.87528370911673	399.61482996343045	404.3880310058594	17446700
2024-05-06	406.4763207105219	411.61741959801225	404.09965876333644	411.2296142578125	16996600
2024-05-07	412.3433552432336	412.35330908567454	406.80446678398084	407.0530700683594	20018200
2024-05-08	405.88958384163544	409.92689835579296	404.4377189535108	408.246337890625	11792300
2024-05-09	408.27622591252214	410.4142081765272	406.81443732648563	410.0164489746094	14689700
2024-05-10	410.6329810123348	413.05935159951036	409.4993354204379	412.42291259765625	13402300
2024-05-13	415.674640662803	416.01273748411734	408.52480785647384	411.4085998535156	15440200
2024-05-14	409.7180829864954	415.1575239695539	409.25070760597373	414.23272705078125	15109300
2024-05-15	416.31481477456555	422.20240059854984	415.6871996275787	421.47515869140625	22239500
2024-05-16	420.1999914347788	423.8062853767995	418.7555099005881	419.39306640625	17530100
2024-05-17	420.93720657305465	421.31577000047076	416.4443044242217	418.61602783203125	15352200
2024-05-20	418.61604731326383	425.1511614328831	418.396880603077	423.7265930175781	16272100
2024-05-21	425.2108978962463	431.32762170640956	423.23842806183916	427.41253662109375	21453300
2024-05-22	428.4585707536916	430.76977778184096	425.5098071947049	428.8869323730469	18073700
2024-05-23	431.3276350167133	431.9552501295072	423.806286262839	425.3802795410156	17211700
2024-05-24	425.5695849033528	429.42490035124973	422.80013121816387	428.5283203125	11845800
2024-05-28	428.0003285050737	429.18581701857414	424.98182314425105	428.6877136230469	15718000
2024-05-29	424.0752731477367	429.3053588233618	424.0752731477367	427.5420837402344	15517100
2024-05-30	422.6905221136095	422.6905221136095	412.66868439774686	413.0970764160156	28424800
2024-05-31	415.16917849985816	415.16917849985816	402.97561715504287	413.5553283691406	47995300
2024-06-03	413.95380136857847	414.85038138867975	407.36888915692555	411.951416015625	17484700
2024-06-04	410.8655529993055	414.86035189643934	408.1259843675055	414.49176025390625	14348900
2024-06-05	416.22514771727197	422.47135321415044	414.72086576752366	422.4016418457031	16988000
