Price	Open	High	Low	Close	Volume
Ticker	JPM	JPM	JPM	JPM	JPM
Date					
2024-02-07	171.76347610602824	171.93944609428138	170.07214435304593	171.50927734375	7225500
2024-02-08	171.08889876849878	171.39196814518866	169.6908652133763	170.89337158203125	6060300
2024-02-09	171.08890745026682	171.18667850734596	169.78862996351253	171.0986785888672	6296700
2024-02-12	170.87381458292927	172.8584446174858	169.81794987347877	171.86123657226562	8539300
2024-02-13	171.40175517719692	172.29140611835595	168.7620859326641	170.3654327392578	8397600
2024-02-14	171.15733454758882	172.1643136889402	170.52185257012997	172.0958709716797	7056700
2024-02-15	172.21318956036322	176.1824645031051	172.21318956036322	175.8500518798828	8723400
2024-02-16	175.59586311419358	175.95758914130676	174.17827241894105	175.02882385253906	8148100
2024-02-20	175.18524044153168	176.42686107215582	174.42267404924698	175.71316528320312	9668000
2024-02-21	175.9282598627194	176.94502505668095	174.53022636823152	176.85702514648438	7027900
2024-02-22	177.75648259460434	179.32071498535004	177.18944331821234	178.97854614257812	9296500
2024-02-23	179.70202105093477	181.06095529225516	179.09588222780144	179.8780059814453	7105800
2024-02-26	179.6433529566109	180.33749165974453	178.40173213607156	179.26206970214844	7145400
2024-02-27	179.21318135268578	179.43803687927334	178.16710266291605	179.3500518798828	5717100
2024-02-28	179.33049705645132	181.0609433228561	178.87101485874672	180.25927734375	6131600
2024-02-29	181.510663759499	182.26344418717508	179.74111807500503	181.90171813964844	9643000
2024-03-01	181.54975093150904	182.2732178953202	180.96316940102224	181.14891052246094	6311800
2024-03-04	180.58189977599443	183.39752415332958	180.15173100393488	182.5078582763672	7063600
2024-03-05	182.19500195183358	185.0692976633386	182.19500195183358	184.3360595703125	6617800
2024-03-06	185.02043313529836	185.82211403517192	183.4366434483282	185.29417419433594	7572900
2024-03-07	185.66568078234806	186.24249121687606	182.4589871138727	183.6712646484375	7618300
2024-03-08	184.2285426488221	186.20340169381487	183.72015999097096	184.01345825195312	6166800
2024-03-11	183.09447181511754	184.2285505165373	182.05816417745703	184.08189392089844	5762600
2024-03-12	184.72713555377905	185.91009971288807	183.71038517619053	185.5972442626953	5708400
2024-03-13	186.10562091135847	187.4449978346208	185.5972382800672	187.1028289794922	7795500
2024-03-14	186.76065237013117	187.34724888394942	182.9184914497057	183.76904296875	10310900
2024-03-15	182.31233300842052	186.67266252294047	182.31233300842052	186.04696655273438	17208100
2024-03-18	186.3696025827123	188.39333226168208	185.6461355201437	188.35423278808594	9013800
2024-03-19	188.40310405479872	189.5958243813003	188.08047748042063	189.45895385742188	8478700
2024-03-20	189.85004250596322	192.16707050987776	189.28300315844328	191.9422149658203	9367000
2024-03-21	192.1279338813746	194.9728862902579	191.94217784786062	194.6111602783203	11203800
2024-03-22	194.5622929748683	195.99944093763574	192.14749414860023	192.2257080078125	8105800
2024-03-25	192.20617506976052	192.53857279923605	190.01623165872306	190.46595764160156	8620000
