Price	Open	High	Low	Close	Volume
Ticker	PEP	PEP	PEP	PEP	PEP
Date					
2024-02-07	167.27340830798278	167.53501973847114	166.06219499354816	166.14939880371094	5769700
2024-02-08	166.3916389594607	168.69779380669783	166.09126042765791	168.45555114746094	9269700
2024-02-09	165.8877654857363	166.0718722672992	161.78902394505855	162.46730041503906	12731700
2024-02-12	162.6514164855777	165.76181882705438	162.01189229793667	165.3160858154297	7867500
2024-02-13	165.90715831365281	166.13001742653825	162.05065920987496	163.6397705078125	7302000
2024-02-14	163.116493326214	163.40718743845383	160.90724172969817	162.3219451904297	5731900
2024-02-15	162.73861677338857	163.145582669807	161.50801991508507	162.6514129638672	4451400
2024-02-16	162.0215628358997	162.21535397767065	160.53902437732674	161.1591796875	5245300
2024-02-20	162.53513336897598	164.25989984992987	162.00219658321652	163.41688537597656	6117900
2024-02-21	164.67656629725826	164.89942541673037	162.6514210976235	163.59132385253906	4195400
2024-02-22	162.43823944489276	163.59131688596253	160.94603114694988	163.02931213378906	7539200
2024-02-23	162.72892287833895	164.96724257047248	162.5932675874617	164.33741760253906	6409800
2024-02-26	164.16301100329758	164.16301100329758	162.50607941854096	163.03900146484375	3837000
2024-02-27	162.61264645362962	163.00022876344897	162.15722910766732	162.9420928955078	3567600
2024-02-28	162.90332708008103	163.27154062704005	161.2851480065615	161.84715270996094	5275300
2024-02-29	162.28165298446845	162.74053088410182	161.01237535013627	161.4322052001953	8489400
2024-03-01	160.96355867416588	161.1002491987722	159.39161019211855	160.69993591308594	6109200
2024-03-04	160.5632479139185	161.73488312870782	159.73334646509483	161.4615020751953	4303700
2024-03-05	161.3150384974457	161.5884195259398	157.98563002410478	158.21018981933594	6631300
2024-03-06	158.2297363334044	160.11412884981195	158.21020485861285	159.14752197265625	5302500
2024-03-07	159.9481391118057	160.0262352100588	158.65933001839082	159.25491333007812	5801600
2024-03-08	158.48359247703257	160.31914876085935	158.25901777411468	159.1963348388672	6063100
2024-03-11	160.04575558792905	161.51030314810205	159.45017231753275	160.83660888671875	5404800
2024-03-12	161.23693281022372	161.51031384771488	160.08482913767506	160.65110778808594	6158500
2024-03-13	161.19788791383587	162.21330108749783	160.84639587330875	161.39315795898438	4585800
2024-03-14	162.33045316152175	162.33045316152175	160.31914347641043	160.88543701171875	5155300
2024-03-15	161.15882010782116	161.4712640891598	159.7723834614662	160.76828002929688	21881200
2024-03-18	163.1018064632422	168.1105497109551	163.00416398588354	167.21229553222656	10478500
2024-03-19	167.05606466207573	168.56941855880768	166.95842219860674	167.73951721191406	7653700
2024-03-20	168.2277140005757	169.00880908012874	167.07559540615134	167.79811096191406	5046700
2024-03-21	167.85667323664117	169.3212207734992	167.00724043267087	168.3741455078125	4343000
2024-03-22	168.93068020713775	169.0087911966428	167.70045074511856	167.95431518554688	4106400
2024-03-25	168.1300596627363	168.99902396664606	168.04219038325238	168.52061462402344	3941900
2024-03-26	168.1007903759904	168.8818854955462	167.75907150366305	168.64755249023438	4593000
2024-03-27	169.8875269844161	170.56122128547196	168.9599831213149	169.4676971435547	4911300
2024-03-28	170.6295659423646	171.6547523156257	170.24878413494187	170.8736572265625	5710400
2024-04-01	171.42041354318354	172.0648031331546	168.5694145772296	168.89161682128906	4815400
2024-04-02	168.85257861979562	169.76059098932473	167.3099200120049	167.38803100585938	5158500
2024-04-03	165.98206067041554	166.88031474038348	164.71278310918854	165.66961669921875	5828000
2024-04-04	166.88032294516853	167.7199975363574	165.32790599459878	165.6403350830078	5422600
2024-04-05	165.39624458619642	165.952779853075	164.09769209311176	165.14239501953125	4412200
2024-04-08	165.15216145821378	166.03089904431476	164.7518630637451	165.57200622558594	3755700
2024-04-09	166.20662846841034	166.68505273554214	164.74208080372233	166.57765197753906	3774300
2024-04-10	165.56223514749925	165.62081466908398	163.80477500921228	164.95687866210938	4581500
2024-04-11	165.611043520279	165.85513479531687	163.8047770238883	164.38082885742188	4241500
2024-04-12	163.7266703653556	164.52728202165113	163.36542003613746	164.12698364257812	5453500
2024-04-15	165.21074505042859	165.34743556843995	162.10589628681478	163.004150390625	5133200
2024-04-16	163.0822601688859	164.52727633395386	162.945569651895	163.54115295410156	4569700
2024-04-17	165.09355296574125	165.68913620694596	164.23436190329247	165.47433471679688	4069200
2024-04-18	166.07971474642486	168.59872367409486	166.07971474642486	168.19842529296875	5574700
2024-04-19	168.20816878052057	170.15114058363233	167.739517730347	170.0144500732422	6636400
2024-04-22	170.28783160643255	173.0118835353144	169.91680812076507	172.2893829345703	7288700
2024-04-23	170.57097939692346	170.74673286134953	166.11875694011738	167.17323303222656	9145000
2024-04-24	164.51751767606095	173.8808553142347	163.68760139024556	173.21693420410156	10016700
2024-04-25	174.06637104730723	176.36083502071335	171.6645212137601	172.50418090820312	7441500
2024-04-26	170.31713538953846	174.34952813742154	170.21949291743422	171.43019104003906	4472100
2024-04-29	171.35208612007213	172.1527127049076	170.88343501327705	171.97695922851562	3224500
2024-04-30	172.10388767677554	172.29915772546042	170.70767777728648	171.7523956298828	4465100
2024-05-01	171.31301587598392	172.0648062274947	169.55555583048493	171.0103302001953	4340500
2024-05-02	171.43020067385598	172.15271627284164	170.42454572689573	171.3032684326172	3964800
2024-05-03	171.64497551380833	172.3186697692332	170.86388050899475	171.9866943359375	3491900
2024-05-06	172.5822756094384	172.5822756094384	170.99081075723248	171.6645050048828	3576200
2024-05-07	172.8166187083104	173.93943258811615	172.33819445702727	173.81251525878906	3708000
2024-05-08	174.4862118008167	174.65219207834997	173.00213269243523	173.21693420410156	3400900
2024-05-09	173.07048265226928	174.21282810006758	172.9045023630832	173.85157775878906	2421400
2024-05-10	173.74415656778203	175.90192986980503	173.4121960284395	175.54066467285156	4201600
2024-05-13	176.24365364295406	177.06381162537355	175.5992640185405	176.6244354248047	4408100
2024-05-14	176.77092362238767	176.995483448408	174.37883184601256	175.61880493164062	3508600
2024-05-15	175.00368908281186	176.1362612968987	174.76935609119937	175.21849060058594	4785100
2024-05-16	175.3844649795174	179.07512380882994	175.21848470285136	178.78221130371094	5984700
2024-05-17	178.27451227552743	178.63577751807685	177.53248011190587	177.88397216796875	4449100
2024-05-20	177.78632968432254	177.8253926339668	175.65786077136443	176.04840087890625	3221100
2024-05-21	177.21025769303594	177.28836868530655	175.55044007719366	176.80018615722656	3288100
2024-05-22	176.1850777639942	177.8253788645883	175.72618497918302	177.78631591796875	4047000
2024-05-23	177.04428394931165	177.5910460172179	174.80839954529978	175.03297424316406	4009000
2024-05-24	175.13060738185928	175.17942861764942	173.6660596970519	173.78323364257812	3447400
2024-05-28	172.06482780934778	172.1136490469307	167.8371648828477	169.28219604492188	6178100
2024-05-29	168.35461973916435	169.0868935324005	166.6850438335491	167.10487365722656	5352100
2024-05-30	167.3001771954932	167.65166925126772	166.37261836903951	166.4507293701172	3903900
2024-05-31	165.87466870753718	168.8818750479943	165.51341838257767	168.8135223388672	8155600
2024-06-03	168.63778807834692	168.81352665233678	166.9877286089657	167.18299865722656	5032400
2024-06-04	167.1634696220098	170.26830338295096	166.78268784192935	169.78012084960938	4619100
2024-06-05	169.73130625014886	169.85823848118605	167.89574998378768	169.38958740234375	5370700
2024-06-06	169.8875404320475	170.27808054274612	168.59873125007158	169.1064453125	5536700
2024-06-07	168.76694598590078	169.76084504351732	168.02889811715778	168.31427001953125	3521100
2024-06-10	167.39907940385746	167.65493056450785	162.98062791142834	163.25616455078125	9432600
2024-06-11	162.24258258985736	162.82319160325147	160.9042553145373	162.4394073486328	8284500
2024-06-12	162.25244725902365	162.69527297438728	159.85132913849998	161.21917724609375	6281100
2024-06-13	159.49704744137634	160.95345752344426	158.96564463081904	160.7271270751953	5432600
2024-06-14	160.5303372120557	161.77025223083484	159.9398929084719	161.19949340820312	3603300
2024-06-17	160.88459234329576	163.7580567709031	160.1957356867446	163.4923553466797	5412200
2024-06-18	163.45300078656584	164.4075438598018	162.6165405625973	163.82693481445312	3519500
2024-06-20	163.0888850934177	164.96845050588456	163.0888850934177	164.02374267578125	4942400
2024-06-21	164.5453048647552	166.37566402503353	163.79740681102834	164.6141815185547	10899100
2024-06-24	164.83068468186633	166.90705987758813	164.42721492456744	165.4014434814453	4476900
2024-06-25	165.4014372859661	166.26741819297584	164.58466256969487	164.68307495117188	4220900
2024-06-26	163.24633400024766	164.34848058926286	162.2229143126794	164.08279418945312	4778300
2024-06-27	163.97454164163108	164.58465633995547	162.6362143885558	163.6104278564453	4326500
2024-06-28	162.66574955974298	163.5710864561871	161.9965783659057	162.3016357421875	8755900
2024-07-01	162.40987473353576	163.41362396315944	159.9890863166813	160.2941436767578	4508000
2024-07-02	160.89441763206318	161.84896063822478	159.73322965420434	160.97314453125	4650800
2024-07-03	160.32366639961725	161.51439015922702	159.3789735962769	160.00877380371094	2879600
2024-07-05	160.0481216568146	161.89816624196558	159.88083262750507	161.77023315429688	4208200
2024-07-08	160.4614451287992	161.1404515715085	159.33961296733847	159.5364227294922	5268800
2024-07-09	159.60530266890146	159.9694014528944	158.92629627612018	159.31991577148438	5801200
2024-07-10	159.26087487494988	161.16012573462933	158.09968684885402	160.9829864501953	7372300
2024-07-11	156.5645495497331	162.2622720887854	155.51159412355776	161.33724975585938	10258600
2024-07-12	162.33117729473915	165.3522454687429	162.33117729473915	163.72854614257812	6677000
2024-07-15	163.36441881441206	163.64980571255106	161.04202774839786	161.24868774414062	4551800
2024-07-16	160.80586132303793	162.40987502822506	160.2449377768824	162.13433837890625	4461700
2024-07-17	163.39393529907522	167.35972594963636	163.2463317456639	167.18258666992188	7671000
2024-07-18	166.02141842688744	169.9183028567805	165.70651078798315	167.6549530029297	6228600
2024-07-19	167.56637812939795	167.7730381286806	165.7852251020849	166.66104125976562	5332800
2024-07-22	166.56263702596763	167.0054777581524	164.68308653872475	164.98814392089844	5308400
2024-07-23	165.1160424835185	165.67696600296296	163.53169931757077	163.63011169433594	3344300
2024-07-24	163.63012553371507	165.9820373873635	162.32131889326993	165.49000549316406	5867000
2024-07-25	166.78898497256964	170.72524031664764	166.16901995087815	168.2946014404297	6270900
2024-07-26	168.00921141967183	170.00685976868746	168.00921141967183	169.9970245361328	5746300
2024-07-29	169.54433989263046	170.72522842610624	168.12730068057814	170.44969177246094	4152700
2024-07-30	169.93796913572976	170.68585217018529	168.81613707623598	170.42015075683594	4994600
2024-07-31	171.1483688957712	171.90610220224497	169.51481943554728	169.9182891845703	6245600
2024-08-01	169.78051600766534	172.7622279411923	169.7509952966895	172.1717987060547	5994500
2024-08-02	175.98996705881936	177.08227848160624	171.06964804007163	175.2027130126953	6856100
2024-08-05	176.65912915259148	178.0269771687114	170.40048308254447	171.26644897460938	7502300
2024-08-06	170.51856893287174	173.40188358825355	169.61323206598252	169.7411651611328	7287100
2024-08-07	168.88501809117966	171.61087891729014	168.59964620696874	169.05230712890625	5428900
2024-08-08	167.49749586632137	170.24302709526188	167.10386136077474	169.62306213378906	5112500
2024-08-09	169.34752384928123	170.0265302261114	167.67461850985123	169.6427459716797	3223000
2024-08-12	169.49515669791668	170.11510668999998	167.98954026402242	168.68821716308594	3802300
2024-08-13	168.8850143284628	169.67226832393501	167.50733109810216	169.62306213378906	3894700
2024-08-14	169.4852863428635	171.5616613443167	169.1900642306169	170.94171142578125	3555800
2024-08-15	170.9417292420378	171.5223232800751	169.09168449371882	169.77069091796875	4472100
2024-08-16	169.77068222429187	170.0265333934722	168.38314873410593	169.86907958984375	4614600
2024-08-19	169.90845495172294	171.20741132626696	169.69195972002868	171.0499725341797	3521700
2024-08-20	170.7645874908816	173.22474695454974	169.7510029931001	173.04762268066406	5330100
2024-08-21	173.13619381725604	174.00217479848	171.8372223454201	172.41783142089844	4020700
2024-08-22	173.02793896890262	173.27395491778367	171.9159420749612	172.9393768310547	5265900
2024-08-23	173.81518933857117	173.86438051481127	170.9023539584464	173.06729125976562	5283600
2024-08-26	173.51012350102658	174.02182582766883	172.92951449039577	173.1656951904297	4146700
2024-08-27	173.50027715452742	174.0612006988613	171.73880965098684	172.50637817382812	3520600
2024-08-28	172.7523898823903	172.9393643925915	170.58745269107195	171.1483612060547	3915500
2024-08-29	170.99091890868823	171.18774367937434	169.17040990481618	169.3475341796875	4654300
2024-08-30	169.31799951526423	170.79409508004773	168.52091031278044	170.12493896484375	8677300
2024-09-03	169.6329203725999	175.05510643221263	169.14088847920274	174.71067810058594	7032100
2024-09-04	175.06493435395709	176.78704590893383	173.48059112275365	175.67506408691406	6188500
2024-09-05	175.88171863883264	176.86578243810087	174.6910098504664	176.44264221191406	5743100
2024-09-06	175.94190468779186	177.07227924368658	175.5056171171024	175.84274291992188	6395300
2024-09-09	175.55518764457807	177.28048731602817	174.375232274357	176.68556213378906	4666200
2024-09-10	177.14168124178013	177.5878940694113	176.14021395323633	176.30877685546875	4315800
2024-09-11	175.94190218778868	176.24928248187183	172.95730549887259	174.29591369628906	4036000
