Price	Open	High	Low	Close	Volume
Ticker	XOM	XOM	XOM	XOM	XOM
Date					
2024-02-07	98.87715376267523	99.34132359866666	97.84244936804296	98.84814453125	13826800
2024-02-08	98.96418340167511	100.9755737676146	98.74177437122502	100.54042053222656	19636900
2024-02-09	100.6661383827978	101.38172655233765	98.34530371167037	98.41299438476562	20410500
2024-02-12	98.79013652808568	99.98923161290469	98.63541077379676	99.76681518554688	18173100
2024-02-13	100.2938554156823	100.61593005621648	98.18568987966232	98.90792846679688	18917400
2024-02-14	99.42520900268374	100.15720963821445	98.01000330621373	98.419921875	17651300
2024-02-15	98.18568268382614	101.44552935051314	98.18568268382614	101.24057006835938	23196300
2024-02-16	101.51384911123107	102.11896486436254	101.03560333991015	101.24057006835938	20146700
2024-02-20	101.34792549550134	101.62121199056224	100.18648953824882	100.28408813476562	17650000
2024-02-21	100.54761099628065	102.46057934259908	100.51833216023529	102.33369445800781	20999200
2024-02-22	101.66025818304702	102.88025931842557	100.96729098541152	102.24585723876953	20470700
2024-02-23	101.38697183815404	101.5919311356743	100.41097092826935	101.34793090820312	15975900
2024-02-26	101.23081337174119	102.42153564741393	100.57689456339497	101.74809265136719	13360800
2024-02-27	102.16777303679203	102.6264946445855	101.35769051436081	101.53337097167969	16360000
2024-02-28	101.96281550406962	102.8997754771759	101.50409388835912	101.81641387939453	14810500
2024-02-29	102.16777565845425	102.54841541802985	101.71881613296242	102.01161193847656	17566100
2024-03-01	103.1828114210244	103.83673020574324	102.85096725876843	103.2999267578125	18459500
2024-03-04	103.12425762691747	103.30969273256379	101.53337141035216	101.85545349121094	18138000
2024-03-05	102.02137471400546	103.71961422547821	101.81641541488773	103.104736328125	19952700
2024-03-06	104.0612169084552	104.98841476952043	103.60249530167495	104.20761108398438	20472800
2024-03-07	104.04169564844246	105.38858167157686	104.04169564844246	104.79322052001953	15195400
2024-03-08	104.65657379727016	105.79849299784415	104.20760685620955	105.77896881103516	16274600
2024-03-11	105.65209284543744	106.50121627229812	104.76392849071348	106.40361022949219	17577300
2024-03-12	106.44265176184061	106.6573731431601	105.43737206411353	105.72041320800781	14957200
2024-03-13	106.52073507074448	107.70169523781206	106.49145623585535	106.90137481689453	17122200
2024-03-14	107.19418179523666	108.8729045528279	107.05754226346025	108.7948226928711	22121000
2024-03-15	108.18969081238882	109.6048964875399	108.18969081238882	108.599609375	38263900
2024-03-18	109.1071416302683	110.15146229661973	108.43369862567768	109.60490417480469	16770500
2024-03-19	109.52681482584882	110.76633260914502	109.37065111812576	110.37593078613281	14878800
2024-03-20	110.01481861430055	110.67849949987033	109.43897423229505	110.27833557128906	16119700
2024-03-21	110.21001434627904	111.17626055043912	109.86841553756892	110.7663345336914	14878000
2024-03-22	110.7565798865108	110.96153917173689	110.11241575040408	110.7663345336914	14695400
2024-03-25	111.09817813891617	113.00137681098235	111.09817813891617	111.89849853515625	14011700
2024-03-26	111.90825884052548	112.22057880854857	110.68825780195161	111.05913543701172	13152300
2024-03-27	110.75658382384972	112.29865956460337	110.68826405967897	112.21082305908203	12415700
2024-03-28	112.75738053935603	113.6552995623576	112.29865893408687	113.4503402709961	18482100
2024-04-01	113.61626766983682	114.42634275285073	112.61098049390641	114.18234252929688	13817000
2024-04-02	115.09001952248921	116.72970126369356	114.51418258981946	116.4173812866211	19919600
2024-04-03	116.61258535886856	116.87610231318376	115.88058471807618	116.43690490722656	16504300
2024-04-04	116.19291344083223	117.002988551775	115.79274948618547	116.84683227539062	18467400
2024-04-05	117.10058144327735	119.2185014316473	116.76873729301786	118.45722198486328	21714100
2024-04-08	118.17418539002043	118.81834208268012	117.32506196493271	117.65690612792969	17513900
2024-04-09	118.09610147258395	118.7305035069437	117.4519373448753	118.27178192138672	14135700
2024-04-10	118.31083435127917	119.5308355181645	117.83259597882305	119.2673110961914	17409200
